worker,time,row,term,objective,answer
30,7,401,accidentally,0,Surprise
8,9,401,accidentally,0,Sadness
4,13,401,accidentally,0,Surprise
10,5,401,accidentally,0,Surprise
7,13,401,accidentally,0,Sadness
11,8,401,accidentally,0,Surprise
17,14,401,accidentally,0,Fear
9,4,401,accidentally,0,Surprise
21,4,401,accidentally,0,Sadness
9,4,171,vicar,0,Trust
7,82,171,vicar,0,Sadness
6,4,171,vicar,0,Trust
15,6,171,vicar,0,Trust
4,21,171,vicar,0,Trust
3,5,171,vicar,0,Trust
1,21,171,vicar,0,Anger
13,32,171,vicar,0,Sadness
19,15,171,vicar,0,Trust
8,20,171,vicar,0,Disgust
10,7,76,funeral,0,Sadness
6,4,76,funeral,0,Sadness
1,33,76,funeral,0,Sadness
7,12,76,funeral,0,Sadness
13,31,76,funeral,0,Sadness
3,4,76,funeral,0,Sadness
16,5,76,funeral,0,Sadness
9,4,76,funeral,0,Sadness
8,11,76,funeral,0,Sadness
25,14,76,funeral,0,Sadness
7,27,497,repression,0,Joy
1,25,497,repression,0,Fear
2,6,497,repression,0,Fear
3,5,497,repression,0,Fear
4,17,497,repression,0,Fear
9,4,497,repression,0,Sadness
8,16,497,repression,0,Fear
12,3,497,repression,0,Fear
10,7,497,repression,0,Fear
6,4,497,repression,0,Sadness
4,37,452,fret,0,Anticipation
20,96,452,fret,0,Joy
7,40,452,fret,0,Joy
44,23,452,fret,0,Anticipation
13,41,452,fret,0,Trust
10,5,452,fret,0,Fear
6,7,452,fret,0,Fear
19,84,452,fret,0,Anger
1,18,452,fret,0,Sadness
3,5,452,fret,0,Fear
15,16,419,trusted,trust,Trust
12,4,419,trusted,trust,Trust
3,4,419,trusted,trust,Trust
6,5,419,trusted,trust,Trust
10,5,419,trusted,trust,Trust
4,17,419,trusted,trust,Trust
8,21,419,trusted,trust,Trust
22,5,419,trusted,trust,Trust
17,9,419,trusted,trust,Trust
1,20,419,trusted,trust,Trust
6,3,187,angering,anger,Anger
3,4,187,angering,anger,Anger
10,7,187,angering,anger,Anger
2,5,187,angering,anger,Anger
1,58,187,angering,anger,Anger
28,8,187,angering,anger,Anger
19,45,187,angering,anger,Anger
23,4,187,angering,anger,Anger
4,20,187,angering,anger,Anger
9,10,187,angering,anger,Anger
18,9,16,treasurer,0,Trust
6,4,16,treasurer,0,Trust
9,3,16,treasurer,0,Trust
13,24,16,treasurer,0,Sadness
1,27,16,treasurer,0,Sadness
8,6,16,treasurer,0,Trust
7,15,16,treasurer,0,Joy
3,5,16,treasurer,0,Trust
25,21,16,treasurer,0,Trust
4,59,16,treasurer,0,Trust
18,10,550,dart,0,Anger
1,20,550,dart,0,Disgust
10,9,550,dart,0,Anticipation
2,6,550,dart,0,Surprise
3,6,550,dart,0,Anger
4,9,550,dart,0,Fear
8,43,550,dart,0,Trust
9,4,550,dart,0,Fear
6,7,550,dart,0,Surprise
13,41,550,dart,0,Fear
1,25,360,abundance,0,Joy
6,5,360,abundance,0,Joy
4,9,360,abundance,0,Joy
2,16,360,abundance,0,Surprise
3,7,360,abundance,0,Joy
10,8,360,abundance,0,Joy
8,54,360,abundance,0,Trust
7,19,360,abundance,0,Disgust
18,7,360,abundance,0,Joy
13,18,360,abundance,0,Trust
13,37,385,trustees,trust,Trust
6,4,385,trustees,trust,Trust
7,52,385,trustees,trust,Trust
8,19,385,trustees,trust,Trust
1,63,385,trustees,trust,Trust
21,3,385,trustees,trust,Trust
3,5,385,trustees,trust,Trust
22,4,385,trustees,trust,Trust
4,7,385,trustees,trust,Trust
9,4,385,trustees,trust,Trust
16,5,546,manual,0,Trust
8,7,546,manual,0,Trust
4,7,546,manual,0,Trust
1,35,546,manual,0,Disgust
6,5,546,manual,0,Trust
13,34,546,manual,0,Trust
12,4,546,manual,0,Trust
9,5,546,manual,0,Trust
18,9,546,manual,0,Trust
7,16,546,manual,0,Trust
15,11,532,belt,0,Surprise
10,4,532,belt,0,Anger
18,14,532,belt,0,Surprise
1,20,532,belt,0,Joy
4,14,532,belt,0,Trust
8,9,532,belt,0,Fear
6,7,532,belt,0,Anger
17,16,532,belt,0,Anticipation
13,22,532,belt,0,Trust
7,46,532,belt,0,Fear
4,7,422,anticipate,anticipation,Anticipation
10,4,422,anticipate,anticipation,Anticipation
8,6,422,anticipate,anticipation,Anticipation
6,5,422,anticipate,anticipation,Anticipation
16,5,422,anticipate,anticipation,Anticipation
7,15,422,anticipate,anticipation,Anticipation
3,6,422,anticipate,anticipation,Anticipation
14,5,422,anticipate,anticipation,Anticipation
37,9,422,anticipate,anticipation,Anticipation
13,18,422,anticipate,anticipation,Anticipation
7,15,211,elevation,0,Disgust
3,7,211,elevation,0,Joy
1,22,211,elevation,0,Sadness
2,7,211,elevation,0,Anticipation
4,7,211,elevation,0,Joy
12,4,211,elevation,0,Joy
8,7,211,elevation,0,Trust
6,8,211,elevation,0,Anticipation
9,5,211,elevation,0,Anticipation
13,41,211,elevation,0,Trust
13,21,556,congregation,0,Sadness
14,4,556,congregation,0,Trust
17,24,556,congregation,0,Trust
10,5,556,congregation,0,Trust
11,9,556,congregation,0,Trust
3,8,556,congregation,0,Trust
6,5,556,congregation,0,Joy
1,47,556,congregation,0,Trust
7,15,556,congregation,0,Fear
4,26,556,congregation,0,Joy
13,32,410,disgusting,disgust,Disgust
4,6,410,disgusting,disgust,Disgust
18,9,410,disgusting,disgust,Disgust
7,32,410,disgusting,disgust,Disgust
3,5,410,disgusting,disgust,Disgust
6,5,410,disgusting,disgust,Disgust
1,55,410,disgusting,disgust,Disgust
8,36,410,disgusting,disgust,Disgust
10,13,410,disgusting,disgust,Disgust
25,9,410,disgusting,disgust,Disgust
1,17,424,rising,0,Anger
3,4,424,rising,0,Joy
15,4,424,rising,0,Anticipation
17,9,424,rising,0,Joy
8,17,424,rising,0,Joy
11,10,424,rising,0,Trust
13,19,424,rising,0,Trust
14,4,424,rising,0,Anticipation
6,4,424,rising,0,Anticipation
16,8,424,rising,0,Joy
1,19,131,frown,0,Disgust
10,5,131,frown,0,Sadness
3,5,131,frown,0,Sadness
4,17,131,frown,0,Disgust
14,5,131,frown,0,Sadness
8,37,131,frown,0,Anger
22,5,131,frown,0,Sadness
13,18,131,frown,0,Sadness
6,4,131,frown,0,Sadness
9,6,131,frown,0,Disgust
6,7,203,advocacy,0,Trust
15,6,203,advocacy,0,Anticipation
10,6,203,advocacy,0,Trust
4,8,203,advocacy,0,Fear
3,5,203,advocacy,0,Trust
11,10,203,advocacy,0,Trust
8,6,203,advocacy,0,Trust
1,23,203,advocacy,0,Trust
7,26,203,advocacy,0,Joy
9,3,203,advocacy,0,Trust
8,9,492,fearful,fear,Fear
1,15,492,fearful,fear,Fear
25,10,492,fearful,fear,Fear
3,5,492,fearful,fear,Fear
21,4,492,fearful,fear,Fear
9,4,492,fearful,fear,Fear
6,5,492,fearful,fear,Fear
13,22,492,fearful,fear,Fear
10,4,492,fearful,fear,Fear
15,9,492,fearful,fear,Fear
4,6,473,safeguard,0,Trust
7,11,473,safeguard,0,Trust
1,22,473,safeguard,0,Trust
10,5,473,safeguard,0,Trust
45,5,473,safeguard,0,Anticipation
9,4,473,safeguard,0,Trust
11,9,473,safeguard,0,Trust
13,19,473,safeguard,0,Fear
8,8,473,safeguard,0,Trust
6,5,473,safeguard,0,Trust
6,4,308,worm,0,Disgust
8,30,308,worm,0,Disgust
7,24,308,worm,0,Disgust
19,17,308,worm,0,Disgust
16,5,308,worm,0,Disgust
20,19,308,worm,0,Disgust
9,5,308,worm,0,Sadness
43,12,308,worm,0,Disgust
3,6,308,worm,0,Disgust
1,26,308,worm,0,Disgust
7,13,553,germ,0,Joy
2,51,553,germ,0,Disgust
9,3,553,germ,0,Fear
1,35,553,germ,0,Disgust
15,5,553,germ,0,Fear
8,21,553,germ,0,Disgust
3,5,553,germ,0,Disgust
18,8,553,germ,0,Disgust
4,7,553,germ,0,Fear
6,4,553,germ,0,Disgust
13,25,378,savagery,0,Fear
18,13,378,savagery,0,Anger
19,15,378,savagery,0,Anger
9,4,378,savagery,0,Fear
8,55,378,savagery,0,Disgust
21,3,378,savagery,0,Sadness
6,7,378,savagery,0,Fear
1,22,378,savagery,0,Disgust
4,18,378,savagery,0,Fear
3,4,378,savagery,0,Anger
3,4,425,anticipate,anticipation,Anticipation
7,10,425,anticipate,anticipation,Anticipation
13,19,425,anticipate,anticipation,Anticipation
14,3,425,anticipate,anticipation,Anticipation
4,8,425,anticipate,anticipation,Anticipation
6,4,425,anticipate,anticipation,Anticipation
10,4,425,anticipate,anticipation,Anticipation
25,8,425,anticipate,anticipation,Anticipation
37,12,425,anticipate,anticipation,Anticipation
1,20,425,anticipate,anticipation,Anticipation
6,6,107,soulless,0,Disgust
13,30,107,soulless,0,Trust
20,8,107,soulless,0,Trust
8,8,107,soulless,0,Disgust
21,4,107,soulless,0,Fear
1,20,107,soulless,0,Sadness
11,18,107,soulless,0,Fear
19,55,107,soulless,0,Disgust
3,6,107,soulless,0,Sadness
4,23,107,soulless,0,Disgust
9,5,279,wreak,0,Anger
8,26,279,wreak,0,Anger
6,8,279,wreak,0,Anger
1,22,279,wreak,0,Trust
13,94,279,wreak,0,Sadness
4,14,279,wreak,0,Fear
19,45,279,wreak,0,Anger
3,4,279,wreak,0,Disgust
7,8,279,wreak,0,Trust
17,8,279,wreak,0,Fear
8,22,172,deformed,0,Disgust
10,4,172,deformed,0,Disgust
1,24,172,deformed,0,Disgust
43,9,172,deformed,0,Disgust
20,18,172,deformed,0,Disgust
3,5,172,deformed,0,Sadness
6,3,172,deformed,0,Disgust
13,20,172,deformed,0,Surprise
9,4,172,deformed,0,Disgust
19,27,172,deformed,0,Disgust
8,18,0,crisp,0,Trust
7,22,0,crisp,0,Fear
4,31,0,crisp,0,Surprise
2,9,0,crisp,0,Joy
11,24,0,crisp,0,Surprise
9,5,0,crisp,0,Joy
1,29,0,crisp,0,Joy
6,6,0,crisp,0,Anticipation
13,22,0,crisp,0,Sadness
3,5,0,crisp,0,Joy
9,6,574,warrior,0,Anger
14,6,574,warrior,0,Fear
11,12,574,warrior,0,Fear
7,32,574,warrior,0,Disgust
3,9,574,warrior,0,Fear
4,9,574,warrior,0,Trust
10,6,574,warrior,0,Fear
6,9,574,warrior,0,Fear
1,90,574,warrior,0,Trust
13,114,574,warrior,0,Trust
3,7,568,heal,0,Anticipation
18,9,568,heal,0,Trust
10,5,568,heal,0,Anticipation
19,52,568,heal,0,Trust
6,4,568,heal,0,Anticipation
1,20,568,heal,0,Joy
4,24,568,heal,0,Fear
7,17,568,heal,0,Joy
5,14,568,heal,0,Joy
2,7,568,heal,0,Disgust
9,4,373,angerful,anger,Anger
1,24,373,angerful,anger,Anger
15,8,373,angerful,anger,Anger
8,7,373,angerful,anger,Anger
5,16,373,angerful,anger,Anger
2,6,373,angerful,anger,Anger
3,4,373,angerful,anger,Anger
6,4,373,angerful,anger,Anger
7,13,373,angerful,anger,Anger
21,4,373,angerful,anger,Anger
3,5,354,hug,0,Joy
19,72,354,hug,0,Trust
13,21,354,hug,0,Joy
25,21,354,hug,0,Joy
1,32,354,hug,0,Joy
8,9,354,hug,0,Trust
7,30,354,hug,0,Surprise
9,4,354,hug,0,Trust
6,5,354,hug,0,Joy
4,9,354,hug,0,Joy
20,5,213,fears,fear,Fear
22,6,213,fears,fear,Fear
28,4,213,fears,fear,Fear
19,49,213,fears,fear,Fear
8,17,213,fears,fear,Fear
1,20,213,fears,fear,Fear
4,5,213,fears,fear,Fear
7,12,213,fears,fear,Fear
3,4,213,fears,fear,Fear
6,4,213,fears,fear,Fear
4,9,387,sad,sadness,Sadness
10,4,387,sad,sadness,Sadness
7,10,387,sad,sadness,Sadness
25,8,387,sad,sadness,Sadness
1,21,387,sad,sadness,Sadness
13,23,387,sad,sadness,Sadness
46,5,387,sad,sadness,Sadness
3,6,387,sad,sadness,Sadness
6,4,387,sad,sadness,Sadness
9,4,387,sad,sadness,Sadness
23,5,176,heroic,0,Trust
3,6,176,heroic,0,Joy
42,19,176,heroic,0,Trust
5,11,176,heroic,0,Trust
19,12,176,heroic,0,Joy
21,4,176,heroic,0,Joy
6,4,176,heroic,0,Joy
8,20,176,heroic,0,Trust
1,20,176,heroic,0,Trust
4,7,176,heroic,0,Anticipation
4,18,390,harmony,0,Joy
8,6,390,harmony,0,Joy
20,6,390,harmony,0,Joy
7,16,390,harmony,0,Surprise
6,4,390,harmony,0,Joy
1,23,390,harmony,0,Joy
3,7,390,harmony,0,Joy
9,5,390,harmony,0,Joy
5,10,390,harmony,0,Joy
13,27,390,harmony,0,Joy
2,6,445,beautification,0,Joy
10,4,445,beautification,0,Joy
3,7,445,beautification,0,Joy
17,16,445,beautification,0,Joy
9,5,445,beautification,0,Joy
1,21,445,beautification,0,Joy
13,22,445,beautification,0,Joy
8,8,445,beautification,0,Joy
6,4,445,beautification,0,Joy
4,9,445,beautification,0,Joy
9,4,549,academic,0,Trust
15,105,549,academic,0,Anticipation
13,17,549,academic,0,Trust
21,4,549,academic,0,Trust
7,25,549,academic,0,Anticipation
6,4,549,academic,0,Trust
12,5,549,academic,0,Trust
3,5,549,academic,0,Trust
4,15,549,academic,0,Trust
1,41,549,academic,0,Joy
10,3,280,trusting,trust,Trust
8,7,280,trusting,trust,Trust
25,10,280,trusting,trust,Trust
6,4,280,trusting,trust,Trust
13,22,280,trusting,trust,Trust
3,4,280,trusting,trust,Trust
1,27,280,trusting,trust,Trust
22,6,280,trusting,trust,Trust
21,4,280,trusting,trust,Trust
26,3,280,trusting,trust,Trust
7,12,220,angering,anger,Anger
8,8,220,angering,anger,Anger
6,3,220,angering,anger,Anger
9,7,220,angering,anger,Anger
47,2,220,angering,anger,Anger
1,36,220,angering,anger,Anger
10,5,220,angering,anger,Anger
3,4,220,angering,anger,Anger
4,6,220,angering,anger,Anger
22,6,220,angering,anger,Anger
11,10,263,unfriendly,0,Anger
1,22,263,unfriendly,0,Sadness
16,8,263,unfriendly,0,Anger
10,6,263,unfriendly,0,Fear
8,13,263,unfriendly,0,Disgust
15,6,263,unfriendly,0,Sadness
13,31,263,unfriendly,0,Sadness
18,14,263,unfriendly,0,Fear
7,9,263,unfriendly,0,Anger
6,7,263,unfriendly,0,Fear
9,5,13,slam,0,Disgust
16,5,13,slam,0,Anger
6,4,13,slam,0,Anger
4,7,13,slam,0,Anger
26,3,13,slam,0,Anger
48,5,13,slam,0,Anger
13,34,13,slam,0,Fear
17,8,13,slam,0,Anger
7,14,13,slam,0,Sadness
1,64,13,slam,0,Joy
13,23,299,cocaine,0,Sadness
1,19,299,cocaine,0,Anticipation
8,9,299,cocaine,0,Disgust
6,6,299,cocaine,0,Anticipation
9,4,299,cocaine,0,Fear
15,8,299,cocaine,0,Fear
14,6,299,cocaine,0,Fear
10,7,299,cocaine,0,Disgust
4,14,299,cocaine,0,Fear
17,17,299,cocaine,0,Joy
19,20,160,suppression,0,Fear
13,46,160,suppression,0,Surprise
9,4,160,suppression,0,Sadness
4,9,160,suppression,0,Sadness
20,8,160,suppression,0,Disgust
1,53,160,suppression,0,Joy
8,23,160,suppression,0,Disgust
6,5,160,suppression,0,Fear
3,6,160,suppression,0,Sadness
2,5,160,suppression,0,Anger
8,7,10,trusted,trust,Trust
34,14,10,trusted,trust,Trust
6,4,10,trusted,trust,Trust
11,9,10,trusted,trust,Trust
9,4,10,trusted,trust,Trust
1,23,10,trusted,trust,Trust
13,12,10,trusted,trust,Trust
7,19,10,trusted,trust,Trust
49,6,10,trusted,trust,Trust
4,6,10,trusted,trust,Trust
35,17,449,spectacular,0,Joy
50,8,449,spectacular,0,Joy
9,4,449,spectacular,0,Joy
3,5,449,spectacular,0,Joy
6,6,449,spectacular,0,Surprise
1,20,449,spectacular,0,Surprise
19,32,449,spectacular,0,Trust
7,9,449,spectacular,0,Anticipation
8,8,449,spectacular,0,Trust
10,5,449,spectacular,0,Joy
15,5,408,fatty,0,Disgust
13,17,408,fatty,0,Disgust
7,32,408,fatty,0,Fear
4,10,408,fatty,0,Joy
9,4,408,fatty,0,Disgust
3,6,408,fatty,0,Disgust
6,4,408,fatty,0,Disgust
1,21,408,fatty,0,Sadness
10,4,408,fatty,0,Disgust
8,12,408,fatty,0,Sadness
17,57,298,attainable,0,Anticipation
9,4,298,attainable,0,Anticipation
51,7,298,attainable,0,Anticipation
15,10,298,attainable,0,Joy
13,35,298,attainable,0,Fear
10,4,298,attainable,0,Anticipation
8,7,298,attainable,0,Trust
4,8,298,attainable,0,Trust
7,10,298,attainable,0,Anticipation
2,5,298,attainable,0,Trust
4,8,92,airport,0,Anticipation
19,27,92,airport,0,Joy
18,13,92,airport,0,Anticipation
7,14,92,airport,0,Anticipation
17,46,92,airport,0,Joy
1,45,92,airport,0,Joy
9,6,92,airport,0,Anticipation
6,7,92,airport,0,Anticipation
3,5,92,airport,0,Trust
8,7,92,airport,0,Joy
7,19,522,animated,0,Joy
17,11,522,animated,0,Joy
4,20,522,animated,0,Trust
3,8,522,animated,0,Surprise
19,30,522,animated,0,Anticipation
6,8,522,animated,0,Surprise
10,7,522,animated,0,Surprise
9,5,522,animated,0,Joy
2,5,522,animated,0,Surprise
1,19,522,animated,0,Anticipation
22,6,418,trusted,trust,Trust
18,8,418,trusted,trust,Trust
6,4,418,trusted,trust,Trust
8,51,418,trusted,trust,Trust
7,47,418,trusted,trust,Trust
10,4,418,trusted,trust,Trust
9,5,418,trusted,trust,Trust
1,19,418,trusted,trust,Trust
13,75,418,trusted,trust,Trust
4,7,418,trusted,trust,Trust
9,10,31,erotic,0,Anticipation
6,5,31,erotic,0,Joy
8,19,31,erotic,0,Anger
3,8,31,erotic,0,Surprise
4,6,31,erotic,0,Joy
44,36,31,erotic,0,Joy
19,20,31,erotic,0,Anger
1,13,31,erotic,0,Joy
7,9,31,erotic,0,Disgust
13,43,31,erotic,0,Joy
18,8,69,euthanasia,0,Sadness
1,40,69,euthanasia,0,Joy
40,10,69,euthanasia,0,Joy
7,32,69,euthanasia,0,Sadness
3,5,69,euthanasia,0,Sadness
9,5,69,euthanasia,0,Disgust
19,32,69,euthanasia,0,Sadness
8,27,69,euthanasia,0,Sadness
13,20,69,euthanasia,0,Trust
6,4,69,euthanasia,0,Sadness
8,12,313,trustees,trust,Trust
9,4,313,trustees,trust,Trust
22,5,313,trustees,trust,Trust
11,8,313,trustees,trust,Trust
6,4,313,trustees,trust,Trust
4,10,313,trustees,trust,Trust
3,5,313,trustees,trust,Trust
1,19,313,trustees,trust,Anticipation
10,5,313,trustees,trust,Trust
2,6,313,trustees,trust,Trust
12,5,567,accurate,0,Trust
4,8,567,accurate,0,Trust
13,21,567,accurate,0,Joy
8,6,567,accurate,0,Trust
1,18,567,accurate,0,Sadness
7,10,567,accurate,0,Disgust
10,8,567,accurate,0,Trust
21,6,567,accurate,0,Anticipation
6,4,567,accurate,0,Trust
14,5,567,accurate,0,Trust
25,8,207,joyous,joy,Joy
4,22,207,joyous,joy,Joy
3,4,207,joyous,joy,Joy
33,5,207,joyous,joy,Joy
10,4,207,joyous,joy,Joy
8,7,207,joyous,joy,Joy
9,4,207,joyous,joy,Joy
6,3,207,joyous,joy,Joy
1,21,207,joyous,joy,Joy
13,17,207,joyous,joy,Joy
13,51,73,socialism,0,Trust
21,4,73,socialism,0,Anticipation
10,7,73,socialism,0,Trust
4,23,73,socialism,0,Trust
1,32,73,socialism,0,Joy
18,12,73,socialism,0,Fear
9,7,73,socialism,0,Disgust
8,9,73,socialism,0,Trust
6,11,73,socialism,0,Trust
7,28,73,socialism,0,Sadness
1,35,539,overpriced,0,Anger
6,13,539,overpriced,0,Anger
23,10,539,overpriced,0,Sadness
19,13,539,overpriced,0,Disgust
8,8,539,overpriced,0,Disgust
32,63,539,overpriced,0,Anger
2,7,539,overpriced,0,Disgust
3,6,539,overpriced,0,Disgust
21,4,539,overpriced,0,Disgust
9,4,539,overpriced,0,Disgust
3,7,268,succeeding,0,Joy
6,6,268,succeeding,0,Joy
9,4,268,succeeding,0,Trust
7,7,268,succeeding,0,Joy
1,28,268,succeeding,0,Joy
4,18,268,succeeding,0,Trust
13,19,268,succeeding,0,Joy
11,9,268,succeeding,0,Joy
8,6,268,succeeding,0,Trust
14,4,268,succeeding,0,Joy
9,4,521,grumble,0,Disgust
3,4,521,grumble,0,Anger
8,18,521,grumble,0,Anger
6,8,521,grumble,0,Anger
7,22,521,grumble,0,Fear
4,25,521,grumble,0,Disgust
13,21,521,grumble,0,Sadness
10,4,521,grumble,0,Anger
1,27,521,grumble,0,Surprise
2,8,521,grumble,0,Anger
24,51,253,subvert,0,Sadness
1,23,253,subvert,0,Surprise
3,11,253,subvert,0,Surprise
11,65,253,subvert,0,Surprise
9,6,253,subvert,0,Disgust
6,31,253,subvert,0,Fear
4,20,253,subvert,0,Trust
7,12,253,subvert,0,Sadness
21,4,253,subvert,0,Disgust
8,17,253,subvert,0,Disgust
2,6,46,pessimism,0,Sadness
10,5,46,pessimism,0,Sadness
6,7,46,pessimism,0,Sadness
28,10,46,pessimism,0,Sadness
3,6,46,pessimism,0,Fear
7,35,46,pessimism,0,Sadness
9,4,46,pessimism,0,Sadness
8,24,46,pessimism,0,Sadness
4,10,46,pessimism,0,Sadness
1,40,46,pessimism,0,Disgust
7,10,276,surprising,surprise,Surprise
15,18,276,surprising,surprise,Surprise
1,36,276,surprising,surprise,Surprise
14,8,276,surprising,surprise,Surprise
25,11,276,surprising,surprise,Surprise
37,12,276,surprising,surprise,Surprise
13,44,276,surprising,surprise,Surprise
8,17,276,surprising,surprise,Surprise
17,19,276,surprising,surprise,Joy
4,24,276,surprising,surprise,Surprise
7,60,273,ail,0,Joy
8,19,273,ail,0,Sadness
2,7,273,ail,0,Sadness
3,4,273,ail,0,Sadness
1,42,273,ail,0,Disgust
9,5,273,ail,0,Sadness
13,23,273,ail,0,Sadness
29,6,273,ail,0,Sadness
19,40,273,ail,0,Sadness
6,4,273,ail,0,Sadness
4,8,231,repellent,0,Disgust
9,4,231,repellent,0,Disgust
7,21,231,repellent,0,Trust
36,5,231,repellent,0,Disgust
21,4,231,repellent,0,Disgust
11,17,231,repellent,0,Fear
19,28,231,repellent,0,Disgust
1,30,231,repellent,0,Sadness
6,4,231,repellent,0,Disgust
13,20,231,repellent,0,Sadness
2,7,317,bridal,0,Joy
18,23,317,bridal,0,Joy
17,6,317,bridal,0,Joy
9,5,317,bridal,0,Joy
7,11,317,bridal,0,Joy
11,8,317,bridal,0,Joy
6,5,317,bridal,0,Joy
8,7,317,bridal,0,Joy
4,6,317,bridal,0,Joy
1,41,317,bridal,0,Joy
13,40,35,battalion,0,Fear
1,17,35,battalion,0,Disgust
18,16,35,battalion,0,Anticipation
14,90,35,battalion,0,Fear
19,39,35,battalion,0,Trust
10,5,35,battalion,0,Fear
6,5,35,battalion,0,Trust
7,20,35,battalion,0,Disgust
3,5,35,battalion,0,Anger
8,7,35,battalion,0,Trust
9,5,19,felon,0,Fear
7,13,19,felon,0,Disgust
13,42,19,felon,0,Anger
15,6,19,felon,0,Anger
6,5,19,felon,0,Fear
1,24,19,felon,0,Sadness
17,29,19,felon,0,Fear
10,4,19,felon,0,Fear
18,9,19,felon,0,Fear
4,24,19,felon,0,Fear
8,10,60,electorate,0,Trust
4,7,60,electorate,0,Trust
13,25,60,electorate,0,Sadness
3,5,60,electorate,0,Trust
15,6,60,electorate,0,Disgust
1,19,60,electorate,0,Joy
6,6,60,electorate,0,Trust
10,5,60,electorate,0,Trust
2,12,60,electorate,0,Joy
16,5,60,electorate,0,Trust
13,29,484,crusty,0,Trust
21,5,484,crusty,0,Sadness
49,15,484,crusty,0,Sadness
3,6,484,crusty,0,Disgust
1,44,484,crusty,0,Disgust
6,5,484,crusty,0,Disgust
8,48,484,crusty,0,Trust
10,4,484,crusty,0,Disgust
4,32,484,crusty,0,Anger
12,22,484,crusty,0,Anger
6,7,80,hawk,0,Fear
7,19,80,hawk,0,Surprise
9,4,80,hawk,0,Fear
13,10,80,hawk,0,Fear
8,13,80,hawk,0,Trust
27,44,80,hawk,0,Fear
1,18,80,hawk,0,Disgust
10,6,80,hawk,0,Fear
11,10,80,hawk,0,Fear
19,47,80,hawk,0,Fear
9,6,232,omnipotence,0,Trust
6,5,232,omnipotence,0,Trust
1,26,232,omnipotence,0,Surprise
12,6,232,omnipotence,0,Joy
8,26,232,omnipotence,0,Trust
2,6,232,omnipotence,0,Joy
4,22,232,omnipotence,0,Joy
13,18,232,omnipotence,0,Fear
27,20,232,omnipotence,0,Trust
17,31,232,omnipotence,0,Joy
20,19,476,splash,0,Joy
1,31,476,splash,0,Anger
3,8,476,splash,0,Anticipation
13,39,476,splash,0,Surprise
9,5,476,splash,0,Joy
19,77,476,splash,0,Fear
6,4,476,splash,0,Surprise
32,9,476,splash,0,Surprise
7,14,476,splash,0,Fear
8,19,476,splash,0,Disgust
1,33,399,absentee,0,Disgust
19,79,399,absentee,0,Fear
15,7,399,absentee,0,Anger
4,22,399,absentee,0,Anticipation
2,14,399,absentee,0,Sadness
6,14,399,absentee,0,Surprise
18,15,399,absentee,0,Fear
9,6,399,absentee,0,Sadness
3,6,399,absentee,0,Surprise
23,5,399,absentee,0,Sadness
8,8,455,anticipating,anticipation,Anticipation
1,22,455,anticipating,anticipation,Anticipation
3,5,455,anticipating,anticipation,Anticipation
10,3,455,anticipating,anticipation,Anticipation
4,14,455,anticipating,anticipation,Anticipation
16,12,455,anticipating,anticipation,Anticipation
6,4,455,anticipating,anticipation,Anticipation
26,3,455,anticipating,anticipation,Anticipation
13,47,455,anticipating,anticipation,Anticipation
22,15,455,anticipating,anticipation,Anticipation
6,5,307,disparage,0,Anger
17,36,307,disparage,0,Anger
9,10,307,disparage,0,Disgust
3,6,307,disparage,0,Anger
14,6,307,disparage,0,Disgust
15,7,307,disparage,0,Disgust
13,42,307,disparage,0,Anger
1,41,307,disparage,0,Disgust
4,45,307,disparage,0,Sadness
11,11,307,disparage,0,Anger
7,15,566,homework,0,Sadness
2,6,566,homework,0,Surprise
16,5,566,homework,0,Fear
13,35,566,homework,0,Sadness
4,20,566,homework,0,Joy
10,8,566,homework,0,Sadness
8,14,566,homework,0,Trust
19,66,566,homework,0,Trust
6,17,566,homework,0,Disgust
1,33,566,homework,0,Joy
7,20,136,preparatory,0,Trust
18,14,136,preparatory,0,Anticipation
1,23,136,preparatory,0,Disgust
26,2,136,preparatory,0,Anticipation
3,6,136,preparatory,0,Anticipation
13,22,136,preparatory,0,Disgust
11,13,136,preparatory,0,Anticipation
6,4,136,preparatory,0,Anticipation
10,15,136,preparatory,0,Anticipation
50,10,136,preparatory,0,Anticipation
1,42,252,trusted,trust,Trust
4,7,252,trusted,trust,Trust
15,24,252,trusted,trust,Trust
25,9,252,trusted,trust,Trust
7,18,252,trusted,trust,Trust
13,22,252,trusted,trust,Trust
9,4,252,trusted,trust,Trust
8,7,252,trusted,trust,Trust
10,5,252,trusted,trust,Trust
11,34,252,trusted,trust,Trust
2,7,377,disgustful,disgust,Disgust
8,16,377,disgustful,disgust,Disgust
7,22,377,disgustful,disgust,Disgust
3,5,377,disgustful,disgust,Disgust
1,22,377,disgustful,disgust,Disgust
10,6,377,disgustful,disgust,Disgust
4,33,377,disgustful,disgust,Disgust
9,4,377,disgustful,disgust,Disgust
13,101,377,disgustful,disgust,Disgust
6,4,377,disgustful,disgust,Disgust
6,4,286,angering,anger,Anger
13,23,286,angering,anger,Anger
47,3,286,angering,anger,Anger
36,3,286,angering,anger,Anger
1,18,286,angering,anger,Anger
4,5,286,angering,anger,Anger
7,11,286,angering,anger,Anger
26,3,286,angering,anger,Anger
9,4,286,angering,anger,Anger
11,9,286,angering,anger,Anger
9,4,453,belligerent,0,Anger
