worker,time,row,term,objective,answer
18,5,631,joyous,joy,Joy
11,7,631,joyous,joy,Joy
26,6,631,joyous,joy,Joy
8,31,631,joyous,joy,Joy
17,4,631,joyous,joy,Joy
23,25,631,joyous,joy,Joy
20,4,46,anticipated,anticipation,Anticipation
6,10,46,anticipated,anticipation,Trust
7,15,46,anticipated,anticipation,Anticipation
8,110,46,anticipated,anticipation,Anticipation
1,12,46,anticipated,anticipation,Anticipation
35,10,46,anticipated,anticipation,Anticipation
4,8,46,anticipated,anticipation,Anticipation
2,8,46,anticipated,anticipation,Anticipation
27,4,46,anticipated,anticipation,Anticipation
18,5,46,anticipated,anticipation,Anticipation
16,13,241,fierce,0,Fear
9,10,241,fierce,0,Anticipation
1,20,241,fierce,0,Trust
8,20,241,fierce,0,Joy
25,53,241,fierce,0,Anticipation
23,82,241,fierce,0,Fear
7,17,241,fierce,0,Anger
6,4,241,fierce,0,Fear
57,70,241,fierce,0,Anticipation
5,31,241,fierce,0,Anger
30,3,47,repelling,0,Disgust
7,28,47,repelling,0,Fear
29,12,47,repelling,0,Disgust
2,49,47,repelling,0,Anger
23,73,47,repelling,0,Disgust
12,10,47,repelling,0,Disgust
11,4,47,repelling,0,Disgust
25,24,47,repelling,0,Anger
1,7,47,repelling,0,Disgust
8,29,47,repelling,0,Anticipation
5,17,445,robbery,0,Sadness
1,8,445,robbery,0,Fear
7,8,445,robbery,0,Disgust
6,4,445,robbery,0,Trust
8,25,445,robbery,0,Disgust
30,3,445,robbery,0,Fear
9,9,445,robbery,0,Fear
12,33,445,robbery,0,Fear
16,8,445,robbery,0,Fear
11,5,445,robbery,0,Anger
1,12,632,trusting,trust,Trust
2,20,632,trusting,trust,Trust
7,6,632,trusting,trust,Trust
5,18,632,trusting,trust,Trust
30,3,632,trusting,trust,Trust
19,4,632,trusting,trust,Trust
56,6,632,trusting,trust,Trust
25,12,632,trusting,trust,Trust
8,33,632,trusting,trust,Trust
49,7,632,trusting,trust,Trust
29,23,242,spur,0,Anger
19,6,242,spur,0,Anger
2,22,242,spur,0,Trust
12,11,242,spur,0,Surprise
7,20,242,spur,0,Anticipation
23,93,242,spur,0,Joy
10,4,242,spur,0,Anticipation
1,8,242,spur,0,Anger
9,11,242,spur,0,Surprise
8,38,242,spur,0,Joy
14,6,48,gentleman,0,Trust
23,34,48,gentleman,0,Trust
7,20,48,gentleman,0,Trust
31,7,48,gentleman,0,Trust
9,14,48,gentleman,0,Trust
2,14,48,gentleman,0,Joy
1,11,48,gentleman,0,Trust
13,19,48,gentleman,0,Trust
11,7,48,gentleman,0,Trust
8,19,48,gentleman,0,Trust
27,3,446,joyful,joy,Joy
9,7,446,joyful,joy,Joy
30,4,446,joyful,joy,Joy
19,5,446,joyful,joy,Joy
31,7,446,joyful,joy,Joy
14,4,446,joyful,joy,Joy
7,5,446,joyful,joy,Joy
8,29,446,joyful,joy,Joy
32,11,446,joyful,joy,Joy
12,8,446,joyful,joy,Joy
24,9,49,surprised,surprise,Surprise
11,3,49,surprised,surprise,Surprise
31,10,49,surprised,surprise,Surprise
17,3,49,surprised,surprise,Surprise
18,8,49,surprised,surprise,Surprise
8,23,49,surprised,surprise,Surprise
7,6,49,surprised,surprise,Surprise
23,66,49,surprised,surprise,Surprise
30,3,49,surprised,surprise,Surprise
25,21,49,surprised,surprise,Surprise
2,48,243,fury,0,Anger
18,5,243,fury,0,Anger
20,6,243,fury,0,Anger
4,34,243,fury,0,Anger
8,25,243,fury,0,Anger
1,11,243,fury,0,Anger
11,4,243,fury,0,Anger
7,7,243,fury,0,Anger
12,16,243,fury,0,Anger
16,17,243,fury,0,Fear
8,20,447,feared,fear,Fear
5,20,447,feared,fear,Fear
19,78,447,feared,fear,Fear
27,5,447,feared,fear,Fear
1,12,447,feared,fear,Fear
7,6,447,feared,fear,Fear
30,3,447,feared,fear,Fear
18,6,447,feared,fear,Fear
24,6,447,feared,fear,Fear
2,20,447,feared,fear,Fear
8,17,633,joy,joy,Joy
33,3,633,joy,joy,Joy
29,9,633,joy,joy,Joy
10,4,633,joy,joy,Joy
7,5,633,joy,joy,Joy
11,4,633,joy,joy,Joy
18,14,633,joy,joy,Joy
25,16,633,joy,joy,Joy
5,18,633,joy,joy,Joy
30,4,633,joy,joy,Joy
1,19,448,messenger,0,Anticipation
5,31,448,messenger,0,Surprise
12,10,448,messenger,0,Trust
4,7,448,messenger,0,Surprise
2,34,448,messenger,0,Trust
8,71,448,messenger,0,Anticipation
32,8,448,messenger,0,Anticipation
13,15,448,messenger,0,Anticipation
7,13,448,messenger,0,Anticipation
43,8,448,messenger,0,Trust
7,15,634,combative,0,Anticipation
1,11,634,combative,0,Anger
30,4,634,combative,0,Anger
20,6,634,combative,0,Anger
4,12,634,combative,0,Anger
32,6,634,combative,0,Anger
8,57,634,combative,0,Sadness
14,5,634,combative,0,Anger
9,13,634,combative,0,Anger
11,5,634,combative,0,Anger
1,8,50,clap,0,Joy
8,22,50,clap,0,Joy
7,9,50,clap,0,Joy
11,7,50,clap,0,Surprise
5,24,50,clap,0,Joy
29,19,50,clap,0,Anticipation
2,7,50,clap,0,Joy
20,5,50,clap,0,Joy
40,46,50,clap,0,Joy
39,16,50,clap,0,Joy
18,5,244,disgusting,disgust,Disgust
25,13,244,disgusting,disgust,Disgust
17,3,244,disgusting,disgust,Disgust
27,4,244,disgusting,disgust,Disgust
5,64,244,disgusting,disgust,Disgust
2,15,244,disgusting,disgust,Disgust
20,4,244,disgusting,disgust,Disgust
7,24,244,disgusting,disgust,Disgust
8,24,244,disgusting,disgust,Disgust
16,46,244,disgusting,disgust,Anger
11,6,449,scripture,0,Trust
1,10,449,scripture,0,Trust
12,12,449,scripture,0,Trust
2,36,449,scripture,0,Trust
9,12,449,scripture,0,Trust
32,23,449,scripture,0,Trust
8,50,449,scripture,0,Sadness
14,4,449,scripture,0,Trust
21,27,449,scripture,0,Trust
7,26,449,scripture,0,Trust
4,21,51,coexist,0,Surprise
43,8,51,coexist,0,Trust
30,4,51,coexist,0,Trust
12,37,51,coexist,0,Trust
5,15,51,coexist,0,Disgust
8,21,51,coexist,0,Trust
1,16,51,coexist,0,Trust
3,8,51,coexist,0,Trust
7,7,51,coexist,0,Trust
38,65,51,coexist,0,Joy
4,9,245,truthfulness,0,Trust
1,9,245,truthfulness,0,Trust
18,6,245,truthfulness,0,Trust
12,10,245,truthfulness,0,Trust
23,54,245,truthfulness,0,Trust
7,19,245,truthfulness,0,Trust
44,3,245,truthfulness,0,Trust
2,7,245,truthfulness,0,Trust
31,10,245,truthfulness,0,Trust
8,105,245,truthfulness,0,Trust
10,6,635,changeable,0,Surprise
20,5,635,changeable,0,Anticipation
12,36,635,changeable,0,Surprise
2,43,635,changeable,0,Joy
25,11,635,changeable,0,Anticipation
11,7,635,changeable,0,Anticipation
5,30,635,changeable,0,Surprise
7,19,635,changeable,0,Joy
8,26,635,changeable,0,Surprise
9,11,635,changeable,0,Trust
18,5,450,anticipating,anticipation,Anticipation
39,12,450,anticipating,anticipation,Anticipation
8,22,450,anticipating,anticipation,Anticipation
7,10,450,anticipating,anticipation,Anticipation
30,5,450,anticipating,anticipation,Anticipation
12,10,450,anticipating,anticipation,Anticipation
27,4,450,anticipating,anticipation,Anticipation
24,5,450,anticipating,anticipation,Anticipation
9,8,450,anticipating,anticipation,Anticipation
5,10,450,anticipating,anticipation,Anticipation
2,41,52,coexisting,0,Trust
5,18,52,coexisting,0,Trust
7,17,52,coexisting,0,Trust
8,25,52,coexisting,0,Anticipation
6,9,52,coexisting,0,Trust
4,9,52,coexisting,0,Surprise
31,14,52,coexisting,0,Joy
30,4,52,coexisting,0,Trust
1,16,52,coexisting,0,Trust
11,5,52,coexisting,0,Trust
2,8,246,angering,anger,Anger
7,12,246,angering,anger,Anger
5,36,246,angering,anger,Anger
9,11,246,angering,anger,Anger
25,16,246,angering,anger,Anger
8,25,246,angering,anger,Anger
24,6,246,angering,anger,Anger
20,4,246,angering,anger,Anger
18,5,246,angering,anger,Anger
10,3,246,angering,anger,Anger
14,5,636,wither,0,Sadness
8,18,636,wither,0,Anger
23,102,636,wither,0,Sadness
1,10,636,wither,0,Sadness
4,13,636,wither,0,Sadness
58,7,636,wither,0,Sadness
5,51,636,wither,0,Sadness
11,5,636,wither,0,Sadness
3,9,636,wither,0,Sadness
12,11,636,wither,0,Disgust
9,10,247,timid,0,Anticipation
4,7,247,timid,0,Disgust
10,4,247,timid,0,Fear
31,7,247,timid,0,Fear
25,51,247,timid,0,Sadness
7,25,247,timid,0,Fear
23,43,247,timid,0,Fear
8,22,247,timid,0,Fear
24,11,247,timid,0,Fear
1,14,247,timid,0,Fear
8,41,53,socialism,0,Joy
11,6,53,socialism,0,Disgust
2,100,53,socialism,0,Trust
1,19,53,socialism,0,Fear
14,6,53,socialism,0,Trust
4,22,53,socialism,0,Trust
7,11,53,socialism,0,Trust
43,8,53,socialism,0,Trust
5,32,53,socialism,0,Trust
12,11,53,socialism,0,Anticipation
7,9,451,insolvent,0,Sadness
19,6,451,insolvent,0,Sadness
3,11,451,insolvent,0,Fear
9,11,451,insolvent,0,Anger
16,21,451,insolvent,0,Fear
11,5,451,insolvent,0,Sadness
2,10,451,insolvent,0,Sadness
25,27,451,insolvent,0,Sadness
8,27,451,insolvent,0,Sadness
4,7,451,insolvent,0,Sadness
8,45,637,surprised,surprise,Surprise
18,6,637,surprised,surprise,Surprise
30,4,637,surprised,surprise,Surprise
5,17,637,surprised,surprise,Surprise
4,6,637,surprised,surprise,Surprise
19,6,637,surprised,surprise,Surprise
2,14,637,surprised,surprise,Surprise
11,4,637,surprised,surprise,Surprise
23,46,637,surprised,surprise,Surprise
7,5,637,surprised,surprise,Surprise
5,12,54,anticipating,anticipation,Anticipation
4,7,54,anticipating,anticipation,Anticipation
8,23,54,anticipating,anticipation,Anticipation
1,9,54,anticipating,anticipation,Anticipation
7,9,54,anticipating,anticipation,Anticipation
11,5,54,anticipating,anticipation,Anticipation
18,4,54,anticipating,anticipation,Anticipation
20,4,54,anticipating,anticipation,Anticipation
19,105,54,anticipating,anticipation,Anticipation
3,7,54,anticipating,anticipation,Anticipation
1,8,248,surprisingly,surprise,Surprise
2,11,248,surprisingly,surprise,Surprise
28,13,248,surprisingly,surprise,Joy
11,4,248,surprisingly,surprise,Surprise
5,22,248,surprisingly,surprise,Surprise
23,31,248,surprisingly,surprise,Surprise
18,6,248,surprisingly,surprise,Surprise
7,8,248,surprisingly,surprise,Surprise
8,27,248,surprisingly,surprise,Surprise
12,36,248,surprisingly,surprise,Surprise
21,5,638,intact,0,Trust
9,12,638,intact,0,Trust
5,28,638,intact,0,Trust
14,5,638,intact,0,Trust
8,21,638,intact,0,Anticipation
12,14,638,intact,0,Trust
1,17,638,intact,0,Trust
4,8,638,intact,0,Joy
7,23,638,intact,0,Trust
11,4,638,intact,0,Trust
1,9,452,backer,0,Trust
4,6,452,backer,0,Joy
9,10,452,backer,0,Joy
2,22,452,backer,0,Trust
11,6,452,backer,0,Trust
46,8,452,backer,0,Trust
12,12,452,backer,0,Trust
7,31,452,backer,0,Trust
25,35,452,backer,0,Trust
8,22,452,backer,0,Anticipation
16,14,55,disgusting,disgust,Disgust
39,24,55,disgusting,disgust,Disgust
18,6,55,disgusting,disgust,Disgust
23,35,55,disgusting,disgust,Disgust
5,39,55,disgusting,disgust,Disgust
8,19,55,disgusting,disgust,Disgust
31,10,55,disgusting,disgust,Disgust
7,9,55,disgusting,disgust,Disgust
9,7,55,disgusting,disgust,Disgust
24,6,55,disgusting,disgust,Disgust
12,21,453,renovate,0,Anticipation
7,23,453,renovate,0,Anticipation
25,19,453,renovate,0,Anticipation
32,7,453,renovate,0,Anticipation
5,39,453,renovate,0,Joy
4,13,453,renovate,0,Anticipation
8,27,453,renovate,0,Anticipation
11,6,453,renovate,0,Anticipation
15,31,453,renovate,0,Anticipation
1,12,453,renovate,0,Anticipation
4,17,639,dogma,0,Trust
8,20,639,dogma,0,Anticipation
1,11,639,dogma,0,Disgust
12,16,639,dogma,0,Trust
34,6,639,dogma,0,Anger
43,9,639,dogma,0,Trust
5,27,639,dogma,0,Trust
6,4,639,dogma,0,Trust
7,13,639,dogma,0,Trust
11,4,639,dogma,0,Trust
25,26,56,jury,0,Trust
14,9,56,jury,0,Trust
39,17,56,jury,0,Trust
8,19,56,jury,0,Joy
19,6,56,jury,0,Trust
32,9,56,jury,0,Fear
7,19,56,jury,0,Trust
1,14,56,jury,0,Trust
11,6,56,jury,0,Fear
5,67,56,jury,0,Fear
11,7,640,unbridled,0,Surprise
8,24,640,unbridled,0,Sadness
23,93,640,unbridled,0,Anger
14,7,640,unbridled,0,Fear
12,11,640,unbridled,0,Surprise
7,27,640,unbridled,0,Anger
5,43,640,unbridled,0,Joy
1,10,640,unbridled,0,Trust
32,15,640,unbridled,0,Anticipation
2,18,640,unbridled,0,Disgust
1,9,57,surprising,surprise,Surprise
18,7,57,surprising,surprise,Surprise
10,4,57,surprising,surprise,Surprise
20,4,57,surprising,surprise,Surprise
8,19,57,surprising,surprise,Surprise
7,6,57,surprising,surprise,Surprise
39,16,57,surprising,surprise,Surprise
4,7,57,surprising,surprise,Surprise
2,23,57,surprising,surprise,Surprise
47,7,57,surprising,surprise,Surprise
3,12,249,absentee,0,Anticipation
25,28,249,absentee,0,Anger
8,24,249,absentee,0,Anticipation
1,17,249,absentee,0,Anticipation
2,13,249,absentee,0,Sadness
7,9,249,absentee,0,Sadness
10,8,249,absentee,0,Sadness
9,8,249,absentee,0,Sadness
12,15,249,absentee,0,Sadness
5,32,249,absentee,0,Disgust
8,26,58,reward,0,Joy
2,20,58,reward,0,Joy
4,6,58,reward,0,Surprise
7,28,58,reward,0,Joy
59,14,58,reward,0,Joy
15,10,58,reward,0,Joy
20,6,58,reward,0,Joy
5,48,58,reward,0,Joy
12,66,58,reward,0,Joy
1,10,58,reward,0,Joy
5,18,641,theological,0,Joy
20,5,641,theological,0,Trust
7,30,641,theological,0,Trust
14,6,641,theological,0,Trust
12,25,641,theological,0,Trust
11,5,641,theological,0,Trust
9,28,641,theological,0,Trust
8,38,641,theological,0,Anticipation
25,28,641,theological,0,Joy
1,12,641,theological,0,Trust
8,23,454,mathematical,0,Anticipation
5,33,454,mathematical,0,Surprise
13,20,454,mathematical,0,Surprise
19,6,454,mathematical,0,Trust
7,25,454,mathematical,0,Anticipation
1,11,454,mathematical,0,Trust
4,9,454,mathematical,0,Joy
34,8,454,mathematical,0,Fear
2,9,454,mathematical,0,Trust
23,88,454,mathematical,0,Anticipation
5,28,59,unjustifiable,0,Surprise
2,11,59,unjustifiable,0,Disgust
8,26,59,unjustifiable,0,Joy
10,5,59,unjustifiable,0,Disgust
7,17,59,unjustifiable,0,Disgust
43,6,59,unjustifiable,0,Anger
15,7,59,unjustifiable,0,Disgust
11,6,59,unjustifiable,0,Disgust
9,11,59,unjustifiable,0,Sadness
25,65,59,unjustifiable,0,Anger
7,7,250,anticipating,anticipation,Anticipation
9,7,250,anticipating,anticipation,Anticipation
18,4,250,anticipating,anticipation,Anticipation
11,3,250,anticipating,anticipation,Anticipation
17,11,250,anticipating,anticipation,Anticipation
8,21,250,anticipating,anticipation,Anticipation
2,23,250,anticipating,anticipation,Anticipation
12,50,250,anticipating,anticipation,Anticipation
30,3,250,anticipating,anticipation,Anticipation
3,7,250,anticipating,anticipation,Anticipation
5,31,642,vow,0,Trust
3,10,642,vow,0,Anticipation
22,8,642,vow,0,Trust
8,19,642,vow,0,Joy
7,9,642,vow,0,Surprise
10,6,642,vow,0,Trust
60,8,642,vow,0,Joy
15,12,642,vow,0,Joy
11,4,642,vow,0,Trust
9,17,642,vow,0,Anticipation
25,81,455,slump,0,Surprise
3,11,455,slump,0,Sadness
7,8,455,slump,0,Fear
12,17,455,slump,0,Sadness
5,54,455,slump,0,Sadness
30,4,455,slump,0,Sadness
8,23,455,slump,0,Disgust
11,4,455,slump,0,Sadness
19,5,455,slump,0,Sadness
1,11,455,slump,0,Sadness
23,85,60,impeccable,0,Trust
15,21,60,impeccable,0,Trust
11,6,60,impeccable,0,Trust
2,64,60,impeccable,0,Trust
19,10,60,impeccable,0,Joy
29,21,60,impeccable,0,Joy
8,20,60,impeccable,0,Anticipation
1,14,60,impeccable,0,Trust
7,16,60,impeccable,0,Trust
5,43,60,impeccable,0,Trust
7,18,643,inconvenient,0,Anger
8,39,643,inconvenient,0,Sadness
1,18,643,inconvenient,0,Anger
5,18,643,inconvenient,0,Sadness
9,8,643,inconvenient,0,Anger
13,22,643,inconvenient,0,Anger
46,14,643,inconvenient,0,Disgust
11,5,643,inconvenient,0,Disgust
4,14,643,inconvenient,0,Anger
2,37,643,inconvenient,0,Disgust
10,4,251,whore,0,Disgust
11,5,251,whore,0,Disgust
4,16,251,whore,0,Disgust
7,61,251,whore,0,Disgust
34,8,251,whore,0,Sadness
1,10,251,whore,0,Disgust
9,8,251,whore,0,Disgust
2,23,251,whore,0,Disgust
8,37,251,whore,0,Sadness
3,6,251,whore,0,Disgust
29,23,456,stillness,0,Sadness
11,7,456,stillness,0,Trust
1,19,456,stillness,0,Anticipation
2,28,456,stillness,0,Trust
10,4,456,stillness,0,Sadness
5,41,456,stillness,0,Fear
8,32,456,stillness,0,Joy
7,23,456,stillness,0,Anticipation
12,15,456,stillness,0,Trust
23,40,456,stillness,0,Joy
1,10,61,khan,0,Fear
14,6,61,khan,0,Fear
9,15,61,khan,0,Anticipation
4,23,61,khan,0,Trust
11,4,61,khan,0,Fear
7,48,61,khan,0,Disgust
12,33,61,khan,0,Surprise
8,38,61,khan,0,Anticipation
2,16,61,khan,0,Trust
25,45,61,khan,0,Trust
11,5,644,generosity,0,Trust
5,41,644,generosity,0,Trust
4,7,644,generosity,0,Trust
3,8,644,generosity,0,Trust
10,11,644,generosity,0,Joy
8,25,644,generosity,0,Surprise
2,8,644,generosity,0,Trust
7,9,644,generosity,0,Joy
9,12,644,generosity,0,Joy
14,5,644,generosity,0,Joy
12,46,457,funeral,0,Sadness
7,9,457,funeral,0,Sadness
20,5,457,funeral,0,Sadness
23,65,457,funeral,0,Sadness
8,23,457,funeral,0,Sadness
26,7,457,funeral,0,Sadness
2,15,457,funeral,0,Sadness
39,12,457,funeral,0,Sadness
19,69,457,funeral,0,Sadness
11,5,457,funeral,0,Sadness
2,26,62,unsettled,0,Fear
23,48,62,unsettled,0,Sadness
19,8,62,unsettled,0,Fear
32,11,62,unsettled,0,Fear
1,14,62,unsettled,0,Fear
11,9,62,unsettled,0,Fear
25,30,62,unsettled,0,Sadness
7,11,62,unsettled,0,Fear
5,48,62,unsettled,0,Fear
8,117,62,unsettled,0,Disgust
2,34,645,formidable,0,Anger
7,33,645,formidable,0,Fear
14,11,645,formidable,0,Fear
15,22,645,formidable,0,Fear
1,15,645,formidable,0,Fear
22,4,645,formidable,0,Fear
23,74,645,formidable,0,Fear
57,8,645,formidable,0,Disgust
8,24,645,formidable,0,Sadness
25,35,645,formidable,0,Fear
18,7,252,joyful,joy,Joy
2,23,252,joyful,joy,Joy
36,4,252,joyful,joy,Joy
9,8,252,joyful,joy,Joy
10,4,252,joyful,joy,Joy
4,7,252,joyful,joy,Joy
3,7,252,joyful,joy,Joy
20,5,252,joyful,joy,Joy
7,9,252,joyful,joy,Joy
8,25,252,joyful,joy,Joy
11,5,458,salute,0,Trust
1,10,458,salute,0,Trust
4,7,458,salute,0,Trust
23,57,458,salute,0,Trust
32,13,458,salute,0,Trust
12,11,458,salute,0,Trust
2,9,458,salute,0,Trust
7,27,458,salute,0,Trust
10,8,458,salute,0,Trust
8,27,458,salute,0,Joy
6,13,253,euthanasia,0,Joy
10,13,253,euthanasia,0,Sadness
1,9,253,euthanasia,0,Fear
11,6,253,euthanasia,0,Sadness
19,5,253,euthanasia,0,Sadness
32,9,253,euthanasia,0,Sadness
9,11,253,euthanasia,0,Anger
7,29,253,euthanasia,0,Sadness
8,25,253,euthanasia,0,Joy
2,26,253,euthanasia,0,Sadness
3,11,63,mosque,0,Fear
2,19,63,mosque,0,Trust
7,23,63,mosque,0,Trust
1,16,63,mosque,0,Fear
8,32,63,mosque,0,Joy
11,6,63,mosque,0,Fear
23,50,63,mosque,0,Trust
31,11,63,mosque,0,Trust
4,10,63,mosque,0,Trust
5,31,63,mosque,0,Trust
19,24,646,saddened,sadness,Sadness
5,16,646,saddened,sadness,Sadness
12,15,646,saddened,sadness,Sadness
3,11,646,saddened,sadness,Sadness
8,24,646,saddened,sadness,Sadness
30,4,646,saddened,sadness,Sadness
45,7,646,saddened,sadness,Sadness
18,5,646,saddened,sadness,Sadness
20,5,646,saddened,sadness,Sadness
7,8,646,saddened,sadness,Sadness
8,18,64,committal,0,Joy
11,5,64,committal,0,Trust
7,25,64,committal,0,Disgust
30,3,64,committal,0,Trust
2,21,64,committal,0,Sadness
14,5,64,committal,0,Trust
1,13,64,committal,0,Trust
4,17,64,committal,0,Anticipation
5,29,64,committal,0,Anticipation
31,6,64,committal,0,Trust
14,8,459,farcical,0,Surprise
7,28,459,farcical,0,Disgust
8,51,459,farcical,0,Joy
21,4,459,farcical,0,Anger
4,25,459,farcical,0,Joy
11,7,459,farcical,0,Surprise
1,19,459,farcical,0,Disgust
2,16,459,farcical,0,Joy
32,9,459,farcical,0,Disgust
31,33,459,farcical,0,Surprise
7,27,254,vehement,0,Surprise
12,10,254,vehement,0,Anger
11,7,254,vehement,0,Anger
2,31,254,vehement,0,Anger
31,7,254,vehement,0,Disgust
9,13,254,vehement,0,Disgust
1,11,254,vehement,0,Disgust
8,21,254,vehement,0,Anticipation
10,5,254,vehement,0,Anger
14,7,254,vehement,0,Anger
7,8,647,overpriced,0,Disgust
8,21,647,overpriced,0,Joy
12,14,647,overpriced,0,Surprise
1,12,647,overpriced,0,Anger
5,17,647,overpriced,0,Sadness
9,7,647,overpriced,0,Anger
6,19,647,overpriced,0,Fear
23,23,647,overpriced,0,Disgust
11,5,647,overpriced,0,Disgust
15,11,647,overpriced,0,Anger
19,21,460,oust,0,Anger
5,21,460,oust,0,Sadness
2,19,460,oust,0,Fear
25,46,460,oust,0,Fear
1,14,460,oust,0,Anger
31,10,460,oust,0,Anger
7,36,460,oust,0,Sadness
23,60,460,oust,0,Trust
8,20,460,oust,0,Trust
12,11,460,oust,0,Anger
24,9,255,reassurance,0,Trust
4,14,255,reassurance,0,Trust
48,22,255,reassurance,0,Fear
5,43,255,reassurance,0,Trust
11,5,255,reassurance,0,Trust
2,39,255,reassurance,0,Trust
8,66,255,reassurance,0,Anticipation
1,8,255,reassurance,0,Trust
16,28,255,reassurance,0,Anticipation
7,9,255,reassurance,0,Trust
39,9,65,beaming,0,Joy
7,15,65,beaming,0,Joy
8,24,65,beaming,0,Joy
41,23,65,beaming,0,Joy
10,5,65,beaming,0,Joy
11,6,65,beaming,0,Joy
9,7,65,beaming,0,Joy
23,66,65,beaming,0,Joy
25,32,65,beaming,0,Joy
30,3,65,beaming,0,Joy
25,39,256,felon,0,Fear
7,52,256,felon,0,Fear
4,31,256,felon,0,Disgust
12,13,256,felon,0,Fear
8,36,256,felon,0,Anticipation
23,40,256,felon,0,Disgust
11,6,256,felon,0,Disgust
14,8,256,felon,0,Fear
1,16,256,felon,0,Trust
2,24,256,felon,0,Disgust
2,42,66,disgustful,disgust,Disgust
7,8,66,disgustful,disgust,Disgust
5,43,66,disgustful,disgust,Disgust
27,5,66,disgustful,disgust,Disgust
20,5,66,disgustful,disgust,Disgust
18,5,66,disgustful,disgust,Disgust
1,9,66,disgustful,disgust,Disgust
11,4,66,disgustful,disgust,Disgust
4,5,66,disgustful,disgust,Disgust
8,22,66,disgustful,disgust,Disgust
22,5,648,joyous,joy,Joy
25,17,648,joyous,joy,Joy
18,6,648,joyous,joy,Joy
8,36,648,joyous,joy,Joy
20,4,648,joyous,joy,Joy
4,6,648,joyous,joy,Joy
27,4,648,joyous,joy,Joy
2,19,648,joyous,joy,Joy
7,6,648,joyous,joy,Joy
1,9,648,joyous,joy,Joy
12,9,461,detonate,0,Surprise
5,25,461,detonate,0,Surprise
8,21,461,detonate,0,Disgust
2,34,461,detonate,0,Anger
9,17,461,detonate,0,Fear
1,16,461,detonate,0,Fear
7,22,461,detonate,0,Anger
28,14,461,detonate,0,Anger
10,7,461,detonate,0,Fear
25,30,461,detonate,0,Fear
7,28,257,anticipated,anticipation,Anticipation
8,14,257,anticipated,anticipation,Anticipation
20,4,257,anticipated,anticipation,Anticipation
1,10,257,anticipated,anticipation,Anticipation
18,5,257,anticipated,anticipation,Anticipation
11,4,257,anticipated,anticipation,Anticipation
12,13,257,anticipated,anticipation,Anticipation
32,8,257,anticipated,anticipation,Anticipation
39,7,257,anticipated,anticipation,Anticipation
5,32,257,anticipated,anticipation,Anticipation
6,4,67,feared,fear,Fear
1,9,67,feared,fear,Fear
9,7,67,feared,fear,Fear
18,6,67,feared,fear,Fear
2,18,67,feared,fear,Fear
11,3,67,feared,fear,Fear
19,46,67,feared,fear,Fear
7,7,67,feared,fear,Fear
8,49,67,feared,fear,Fear
17,4,67,feared,fear,Fear
1,8,462,anticipated,anticipation,Anticipation
25,14,462,anticipated,anticipation,Anticipation
18,5,462,anticipated,anticipation,Anticipation
22,7,462,anticipated,anticipation,Anticipation
20,15,462,anticipated,anticipation,Anticipation
11,4,462,anticipated,anticipation,Anticipation
14,5,462,anticipated,anticipation,Anticipation
4,7,462,anticipated,anticipation,Anticipation
8,17,462,anticipated,anticipation,Anticipation
7,7,462,anticipated,anticipation,Anticipation
30,4,649,disgusting,disgust,Disgust
10,4,649,disgusting,disgust,Disgust
4,7,649,disgusting,disgust,Disgust
18,5,649,disgusting,disgust,Disgust
32,12,649,disgusting,disgust,Disgust
7,7,649,disgusting,disgust,Disgust
8,22,649,disgusting,disgust,Disgust
1,9,649,disgusting,disgust,Disgust
9,12,649,disgusting,disgust,Disgust
2,9,649,disgusting,disgust,Disgust
2,8,258,joy,joy,Joy
20,6,258,joy,joy,Joy
7,6,258,joy,joy,Joy
11,3,258,joy,joy,Joy
39,8,258,joy,joy,Joy
4,7,258,joy,joy,Joy
31,10,258,joy,joy,Joy
1,7,258,joy,joy,Joy
8,70,258,joy,joy,Joy
18,5,258,joy,joy,Joy
7,21,68,triumphant,0,Joy
8,20,68,triumphant,0,Joy
9,7,68,triumphant,0,Joy
22,4,68,triumphant,0,Joy
3,8,68,triumphant,0,Joy
19,28,68,triumphant,0,Joy
42,6,68,triumphant,0,Joy
4,15,68,triumphant,0,Surprise
11,4,68,triumphant,0,Joy
10,5,68,triumphant,0,Joy
14,5,463,alerts,0,Surprise
1,10,463,alerts,0,Surprise
23,54,463,alerts,0,Anger
12,82,463,alerts,0,Anticipation
11,6,463,alerts,0,Surprise
25,20,463,alerts,0,Fear
8,19,463,alerts,0,Disgust
2,7,463,alerts,0,Trust
7,10,463,alerts,0,Anticipation
5,14,463,alerts,0,Surprise
23,24,259,feared,fear,Fear
7,5,259,feared,fear,Fear
32,11,259,feared,fear,Fear
3,10,259,feared,fear,Fear
18,5,259,feared,fear,Fear
9,8,259,feared,fear,Fear
17,8,259,feared,fear,Fear
8,27,259,feared,fear,Fear
1,8,259,feared,fear,Fear
4,6,259,feared,fear,Fear
8,26,69,erotic,0,Joy
15,92,69,erotic,0,Joy
9,18,69,erotic,0,Anticipation
2,8,69,erotic,0,Anger
7,15,69,erotic,0,Joy
23,96,69,erotic,0,Anger
5,44,69,erotic,0,Joy
4,21,69,erotic,0,Disgust
1,20,69,erotic,0,Surprise
39,16,69,erotic,0,Anticipation
16,10,650,deform,0,Fear
2,44,650,deform,0,Anger
7,28,650,deform,0,Anger
23,42,650,deform,0,Disgust
12,9,650,deform,0,Disgust
1,12,650,deform,0,Disgust
